init;end
913518362696512;913518362746512
913535851520092;913535852543389
913645864876376;913645864886375
913756403754631;913756403804631
913875055000000;913875060000000
913904357641046;913904357691046
913905793875224;913905805071021
913925233964149;913925234192539
913970512692267;913970512742266
913970600730078;913970600780078
914120174816291;914120174866291
914120181134194;914120181184194
914120265619880;914120265619881
914120488792118;914120488792119
914123500121139;914123500133983
914124186018743;914124186068743
914124551904314;914124551954314
914180494362500;914180495955135
914180553326948;914180553924540
914181154712500;914181156636579
914181158710659;914181159797769
914181165376883;914181166786579
914181212119770;914181219112500
914181239262500;914181240273451
914181273141320;914181273141321
914181281686579;914181281762500
914181966986580;914181967062500
914182010471677;914182010521677
914182078564742;914182078614742
914182110412501;914182114262500
914182359124568;914182359174568
914182576020421;914182576612500
914182719998196;914182720410660
914183443603072;914183443653072
914195077696600;914195077806147
914196049528053;914196050528053
914196316944164;914196316994164
914281637012646;914281637054350
914290227403574;914290241608574
914305780541741;914305780591740
914472189754812;914472189804812
914473954426021;914473954475579
914474548786993;914474548992198
914500661212118;914501003212118
914517902019322;914517902034322
914520333181310;914520435376931
914527358958731;914527403362592
914570712739946;914570712789946
914570849275647;914570849555648
914571315927876;914571315977876
914576832879309;914576853795309
914580787173148;914580787446532
914623467173225;914623467223225
914649213398372;914649213411480
914692928620516;914692928670516
914802144020142;914802167590238
914917112962922;914917368688692
914919839264443;914919839291786
914919840241786;914919840291786
914919840291786;914919840341786
914919841341786;914919841391786
915362602466276;915362602666276
915389379802700;915389379852700
915476540198222;915476540271025
915476609910815;915476611112422
915476706976950;915476707358227
915601765210005;915601766310004
915603054099349;915603054404990
915730328406489;915730328719439
915730496561278;915730500000000
915736708323235;915736708373235
915739888949155;915739932949155
915886683270421;915886684489029
915887179016562;915887179066562
916193820411316;916193820991069
916222791904611;916222791954611
916395256143157;916395256193157
916438974464304;916438983464304
916536349868575;916536349918575
916575852875774;916575852889176
916625014363753;916625014413753
916647347730072;916647347849385
916654947907274;916654947957274
916654947957274;916654948007274
916775659858541;916775662101831
916860251082254;916860251100000
916860284600003;916860284720189
916877196247745;916877196257745
916904600601862;916904600651862
916924867326587;916924867376587
916981509549045;916981509599045
916981837585506;916981837878343
917073919076381;917073919126381
917161891581853;917161891631853
917190896657247;917190896707247
917243978556929;917243978749230
917265377515703;917265377565703
917269831982244;917269832082243
917286867678441;917286942411231
917302750132909;917302750185409
917345630777254;917345630827254
917365190299572;917365190349572
917420610029721;917420610534721
917470597016735;917470597066735
917473969982171;917473970032171
917501860523613;917501860662467
917564640030800;917564640080800
917738278223434;917738278638154
917738309338155;917738319188154
917743260367556;917743260399556
917762060572325;917762060972325
917825954610893;917826001188418
917866324425649;917866325932292
917866404662858;917866404712858
917918809317211;917918809367211
918108076714368;918108077993282
918142214294265;918142214344265
918289896835375;918289897035375
918306940525235;918306940575235
918357870282622;918357870307622
918408820755107;918408820805107
918519736608747;918519736658747
918519782229679;918519782323659
918591746027550;918591746211576
918650496030039;918650496080039
918734968130157;918734968180157
918734968180157;918734968230157
918734968298607;918734968348607
918734968348607;918734968398607
918734968451607;918734968501607
918734968501607;918734968551607
918734968825591;918734968875591
918734969011809;918734969827198
918851544166956;918851544172648
918851973472564;918851974122564
918893617837370;918893617887370
918893617887370;918893617987370
918945808328556;918945808473356
919022449592712;919022449779196
919034476329486;919034476379486
919170228605108;919170229911525
919280833787096;919280833837096
919362044641973;919362047218046
919486283433087;919486283483087
919522256503992;919522256553992
919522335794518;919522335844518
919737029176934;919737540176934
919767954467141;919767954495693
919790131586578;919790131636578
919827007803802;919827007919842
919996081144939;919996081194939
920102977169365;920102977219365
920103013815086;920103013865086
920319777301773;920319777528794
920329630551207;920329631727751
920435200936647;920435201152602
920437230727348;920437230777348
920613118821867;920613180901174
920710118713100;920710118763100
920799347927762;920799347977762
920856427983273;920856586922335
921068840000000;921068841542158
921104295395156;921104295445156
921104339671308;921104339721308
921149935140423;921149936090422
921214605132431;921214629355088
921293980281089;921293980331089
921294392481089;921294392531089
921294405631097;921294406831097
921384805891062;921384805893756
921424909404588;921424936096075
921446148713918;921446148763918
921564859222056;921564859272056
921564859272056;921564859322056
921566121498744;921566122429457
921675138771114;921675139378388
921675701201967;921675702262368
921676072048078;921676087771114
921782224117855;921782224167855
921808611357850;921808671357850
921856235609563;921856235682942
921952906008391;921952929901433
921952929901434;921952931101433
921983026899831;921983028770889
922099337223022;922099338223022
922313584801646;922313606663716
922455477073546;922455477648546
922469009006486;922469040889595
922539324095699;922539324145699
922562977755440;922562979567953
922656391086845;922656433476845
922743926957500;922743928409513
922850000000000;922850011473096
922868718724350;922868718774349
922909513445799;922909550445799
923105801154755;923105801204755
923185305795425;923185306726189
923221596431016;923221706270150
923302641346799;923302643332444
923348775651184;923348776468466
923582268712603;923582300847016
923680951337726;923680954514907
923788342514222;923788343521052
923789739286113;923789786531237
924034585384913;924034585459913
924125887916484;924125888450959
924193886711856;924193887727540
924392452764874;924392452814874
924416400495931;924416402274007
924418718902046;924418722192298
924420279289286;924420279339286
924578313371780;924578313640460
924588409515338;924588410311584
924590838815745;924590843183493
924812827616164;924812839896973
924933177880421;924933177901890
925203714070365;925203714663934
925203901343839;925203901581833
925226884474310;925226885474310
925228817844714;925228818154940
925228818154941;925228818365188
925228837535874;925228838396198
925229144728436;925229144728437
925303302446862;925303397293739
925351867178583;925351879304766
925415645527966;925415651176508
925440515833124;925440517277650
925640757472804;925640760048770
925661750000000;925661768923425
925735571977554;925735771977554
925785271104788;925785271986108
925786672438245;925786672742527
925804136814574;925804136864572
925809572919414;925809597461985
925828843109794;925828843120422
925859924062860;925859925965984
925977515312661;925977515362661
925977534225551;925977534818034
926212815958897;926212816104403
926296309534579;926296310744579
926324039333063;926324068601916
926416858933010;926416859220575
926451888996983;926451889046983
926452810571900;926452811907612
926759204416156;926759204720277
926826484732065;926826485053864
927014142645839;927014143095839
927021010887507;927021046399033
927049065228673;927049065312428
927196603619181;927196606749432
927206412816665;927206412866665
927211534811882;927211537219997
927213202893034;927213203482584
927213416462917;927213416512917
927424889076731;927424891720000
927460123432529;927460123475304
927489493907050;927489494023941
927697238314439;927697241172034
927697241272034;927697245983939
927697392157304;927697392207304
927705155769180;927705272080099
927945485502221;927945485565369
927954916714043;927954949972233
928005158575246;928005181053918
928077565120016;928077565250332
928098220900752;928098222531912
928131315568126;928131315618126
928134067493941;928134120663941
928167726085168;928167727677558
928170598728487;928170599589493
928280390389904;928280390487299
928280448138464;928280448274949
928350916581394;928350917622697
928573119428155;928573119478155
928854658109877;928854658238195
928921082073759;928921082079176
929121733510964;929121734274705
929137846268719;929138163313117
929260523398648;929260523528647
929262190971831;929262193285078
929345566515372;929345566626188
929449705950000;929449905950000
929493278173074;929493278283074
929554928291061;929554929149381
929786927712925;929786927762925
929787119600725;929787119650725
929822432471490;929822432471491
929995458449822;929995458499822
930069579348683;930069579599183
930090338764593;930090343729925
930108550140839;930108551207602
930112071099856;930112071149856
930146758037300;930146807029705
930156568610400;930156707650000
930316595872380;930316612457500
930381369441994;930381372391993
930429098582440;930429098632439
930429332189640;930429332239640
930469926735288;930469940110982
930582261161835;930582261831651
930584378846155;930584380796155
930747065477659;930747066950266
930753698556254;930753699475589
930802199353283;930802199938150
930860843701262;930860925971393
930980606782280;930980606832280
930980779376504;930980779426504
930980840829539;930980840998852
931075642339094;931075642472095
931102528720862;931102529570862
931220312070590;931220312736690
931333064820992;931333064870992
931394430665000;931394430665001
931467868570891;931467869333367
931468532105296;931468536777434
931484474439176;931484475474471
931604395286944;931604395639109
931685698736893;931685745786893
931689326762247;931689327769842
931698304324102;931698338952285
931744360934123;931744383109577
931804209065452;931804209265452
931816312586104;931816312919613
931992666212411;931992666612410
932135275362145;932135275584003
932183501481679;932183506353754
932183506353754;932183506928754
932239450217178;932239458443292
932249592667683;932249596415066
932341713917354;932341714329954
932373592180707;932373593119076
932557170920685;932557170970685
932557171420685;932557171470685
932557171920685;932557171970685
932680923605012;932680925405012
932887160116729;932887161025321
933020114933842;933020315933842
933224842309687;933224842458185
933314906096971;933314910083535
933324752760399;933324753075396
933414817063082;933414818634659
933432672360546;933432672369460
933469883119285;933469883141325
933469883153941;933469883169285
933474982203340;933474982303340
933860061562476;933860061634525
933872518791625;933872518841624
933966489972565;933966490797403
934308918543228;934308919191662
934325029555258;934325029605258
934325029613258;934325029663258
934325029679258;934325029729258
934325029745258;934325029795258
934325029803258;934325029853258
934325029869258;934325029919258
934325029927258;934325029977258
934325029985258;934325030035258
934325030043258;934325030093258
934325030109258;934325030159258
934325030167258;934325030217258
934325030225258;934325030275258
934325030283258;934325030333258
934325030349258;934325030399258
934325030407258;934325030457258
934325030473258;934325030523258
934325030531258;934325030581258
934325030589258;934325030639258
934325030647258;934325030697258
934325030729258;934325030779258
934325030787258;934325030837258
934325030845258;934325030895258
934325030903258;934325030953258
934334574992796;934334575269030
934334594194007;934334594691613
934391977402656;934391977430156
934435592690257;934435597081357
934524645689335;934524671038035
934551284947003;934551285111856
934613573575136;934613573625136
934717489048288;934717490048288
934746052213488;934746055163486
934746474163486;934746474426219
935069728898002;935069728948002
935100418090720;935100418123468
935178352742869;935178458987791
935180714021677;935180715020399
935181122930115;935181123036303
935269397479558;935269400995630
935285119170174;935285119219783
935397433461158;935397433540158
935397446495061;935397446795061
935483854386960;935483854886960
935607201030120;935607202280120
935609869248949;935609914191349
935627235327322;935627237437775
935640856941000;935640873555000
935901776789185;935902589686759
935920591888099;935920591958037
936001812090000;936002016090000
936112306016767;936112306113248
936130819830517;936130819980517
936130957661224;936130957664167
936130958307377;936130958750587
936131622871317;936131622921317
936132564899748;936132564926708
936254115266314;936254129141314
936254169033345;936254171195972
936254255318407;936254263130906
936254263180907;936254267180906
936331046646882;936331046738162
936363778164075;936363895182036
936465061067271;936465061517271
936655579113144;936655579113145
936655584422658;936655584442168
936655598751402;936655598951401
936720458735002;936720459800000
936720467700001;936720468900000
936729240790753;936729240790754
936729830350104;936729830400104
936861095699960;936861098021555
936937787621321;936937787629321
936937790493321;936937790501321
936940175763214;936940175813214
936960120166291;936960120216291
936960120216291;936960120266291
936960120423462;936960120473462
936960120473462;936960120523462
936960120653611;936960120703611
936960120703611;936960120753611
936960120860262;936960120910262
936960120910262;936960120960262
936960121063262;936960121113262
936964244149246;936964244199246
936964244649246;936964244699246
936964245149246;936964245199246
936964245649246;936964245699246
936964246149246;936964246199246
936964246649246;936964246699246
936964251349186;936964251399186
937068745463163;937068747400015
937145746897234;937145746924818
937211349793423;937211354207979
937220957307567;937220958221471
937293232520981;937293232570981
937308801031345;937308806631345
937377843860971;937377853760970
937402424719235;937402424765334
937514552153698;937514777105972
937526795395811;937526795484001
937555479366808;937555479748087
937558164073564;937558164083564
937558165655568;937558165695564
937616096483477;937616096493477
937616097978477;937616097988477
937619426710830;937619426720830
937677559900269;937677560746826
937910661228094;937910661393093
937954080454890;937954399249315
938090217560049;938090217839048
938139136660497;938139466888740
938156044154173;938156045104172
938156102831415;938156102981415
938156166876783;938156167263402
938156182154173;938156183154172
938262084908604;938262084926350
938286706469643;938286706657220
938324070855772;938324298738933
938328609634518;938328609684518
938361265970720;938361266170720
938364225289164;938364537105629
938405180197115;938405180247115
938409503692164;938409554310899
938507554744128;938507916585597
938570147492834;938570157101484
938587986357107;938588002870959
938598428185559;938598447168192
938609563153856;938609672449975
938619236591904;938619546414970
938624344203906;938624353803050
938629248624466;938629560465028
938782451838902;938782452238901
938782508713288;938782508873287
938782554213074;938782554313074
938807941500000;938808159500000
938808344183549;938808344233549
938808344383549;938808344433549
938808344660509;938808344710509
938808344710509;938808344760509
938808344760509;938808344810509
938808344810509;938808344860509
938808344860509;938808344910509
938825856463507;938825856663507
938861378281306;938861379368664
938884933156959;938884936006991
938959216346995;938959533395339
939126482073955;939126482123955
939208912992665;939209071030930
939212310261811;939212334003163
939226565483291;939226566041654
939231537654977;939231537704977
939296720570015;939296720670053
939305226378117;939305227375317
939481440561679;939481440698881
939615243633796;939615243683796
939652281952984;939652293166224
939723599773301;939723599823301
939770997560206;939770997817475
939771901686178;939771901687874
939830473887192;939830474442191
939998500742914;939998500742915
940159274466255;940159406914966
940224991938836;940224994229803
940260505182596;940260505232596
940455095141883;940455095396170
940493576329129;940493777329129
940590950445000;940590962605214
940590995800000;940590996185000
940804788243573;940804788293573
940820136656010;940820142669445
940820839107615;940820845213234
940833099134714;940833099184714
940833481689392;940833482799392
940861976575462;940861976625462
940861977075462;940861977125462
940861977575462;940861977625462
940861982225402;940861982275402
940916838762044;940917204186771
941291468811766;941291518811766
941306121780559;941306167323531
941606257551347;941606265501347
941682036585889;941682036915957
941694271219386;941694385500737
941818126127538;941818151127538
941872416019197;941872418120210
941922512151315;941922541651965
941959175054784;941959271946866
942243766157010;942243779941730
942371196572420;942371698572420
942408067301164;942408269301164
942681566623495;942683550109643
942745843932394;942745944684595
942747043726245;942747143676245
942789411430304;942789411880448
942888713492443;942888713542443
942888713542443;942888713592443
942888713592443;942888713642443
942888713642443;942888713692443
942888713692443;942888713742443
942888713742443;942888713792443
942888713792443;942888713842443
942911391688812;942911392580447
943127859245959;943128086629286
943327761196385;943327761246385
943577398948580;943577398998579
943577399248579;943577399248580
943577399348579;943577399348580
943825000372613;943825001036978
944278723314638;944278741264638
944363494358165;944363494582432
944480000000000;944480000403492
944534175166481;944534221981230
944611199729689;944611200000000
944648558484656;944648558534656
944863685130860;944864638550000
944970120085612;944970121268613
944990016623453;944990086122028
945034857818584;945034857868584
945034857868584;945034857918584
945527655990591;945527963431733
945664460813719;945664460818816
945693076255215;945693094735289
945902236365960;945902239959425
945902297998341;945902308120525
945908844174047;945908844184047
945927104469369;945927114469369
945974354218298;945974355576925
946388698037605;946388698987605
946393010794099;946393012297848
946478209092392;946478209102392
946505085142815;946505086142815
946547614036937;946547617398286
946622295095252;946622473012703
946966625667656;946966625698263
946969237020457;946969237070457
947086647487764;947086651012650
947196008835518;947196834835518
947239175277935;947239175495289
947250325035793;947250325085793
947250325085793;947250325235793
947251902748089;947251912594832
947390277953698;947390278149573
947455945383835;947455945433835
947455945502285;947455945520780
947455945552285;947455945602285
947455945655285;947455945705285
947455945705285;947455945755285
947455945808285;947455945858285
947455945858285;947455945908285
947455998604028;947455998654028
947455999104028;947455999154028
947456019968811;947456019982870
947456020432870;947456020482870
947456021455414;947456021505414
947456052648919;947456052698919
947460213316198;947460224419706
947531207405812;947531239495493
947919888350000;947919909320000
948039862387284;948039949070123
948208560598844;948208560598845
948208561598844;948208561898778
948245657822180;948245657822181
948246797603530;948246797914483
948296176640305;948296176640306
948348213925576;948348213975576
948353031670690;948353031687290
948396956959735;948396956972690
948477719300714;948477766333161
948477811978108;948477811978109
948479023867840;948479071588842
948693415733873;948693415783873
948739379688295;948739389588295
948791760061683;948791761148792
948808349688434;948808351544792
948970698343257;948970698393256
949013428461564;949013977025746
949337528262122;949337533888261
949638411458719;949638412458719
949724769584125;949724770584125
949805000000000;949805418268354
949829104986495;949829105486495
949973455843794;949973467117606
949985492145238;949985492145239
949985497053032;949985497825504
950023210201481;950023456405341
950029083353080;950029083403080
950045938834708;950045959451412
950055002071242;950055002121242
950160079384150;950160079434150
950160079434150;950160079467453
950206423725233;950206423776243
950208697648407;950208697692468
950221251164562;950221252118410
950322321746645;950322321796645
950624381203918;950624384164971
950751393721741;950751427925552
950797186684506;950797186734506
950875838838640;950875838959670
950876226893952;950876227893952
950876228129488;950876228494474
951015102171797;951015102221797
951110979228435;951110979278435
951288589299427;951288589530487
951367516970928;951367528272306
951420586502838;951420586515474
951420592715475;951420593665474
951590764397511;951590815706405
951592165963674;951592166013674
951592166013674;951592166063674
951777371460467;951777371510467
951777998484381;951777998534381
951777998534381;951777998681800
951865174689290;951865174739290
951865176689290;951865176739290
951865187659290;951865187709290
951865187709290;951865187759290
951865187759290;951865187809290
951865187809290;951865187859290
951865187859290;951865187909290
951924073084505;951924073146025
951990876261650;951990876461650
952078709380492;952078709430487
952151542485312;952151543485311
952491577819285;952491579676981
952507846698614;952508004505000
952531983433385;952531983483385
952580161045561;952580161095561
952580161225710;952580161275710
952580161275710;952580161325710
952580161432361;952580161437840
952635728584061;952635729584061
952795422590174;952795422640174
952925871708913;952925980742114
952978879389548;952978879439548
953103478284844;953103478334844
953186240687234;953186240737234
953211722163868;953211722302324
953239795081350;953239805081350
953305500328820;953305501024000
953551402708780;953551425404182
953609260661785;953609281747826
953751420184641;953751420234641
954115605429120;954115606342219
954300272533222;954300272601086
954691894345621;954692030822281
954743943885247;954743943935247
954743944385247;954743944435247
954744266246509;954744266296509
954744267246509;954744267296509
954744267746509;954744267796509
954744288959349;954744289009349
954744289459349;954744289509349
954744289959349;954744290009349
954744290459349;954744290509349
954744636614766;954744636664766
954744637114766;954744637164766
954744672703072;954744672753072
954744878308255;954744878358255
954744906449425;954744906499425
954896812266244;954896812266245
954896824000362;954896827312444
954919432430857;954919432480857
954919432930857;954919432980857
954919433930857;954919433980857
954919434430857;954919434480857
954919434930857;954919434980857
955042339240354;955042362391180
955080000000000;955080001000000
955088542212635;955088542365834
955091779184340;955091779234340
955131581536869;955131581798029
955350507171785;955350507371785
955743233147879;955743243147879
956110106513540;956110106563540
956124529789738;956124529839738
956124530104820;956124530154820
956124530154820;956124530204820
956301523288382;956301523338382
956321733137786;956321733187786
956323598487786;956323598537786
956323784438416;956323784488416
956556818497097;956557257121519
956901371517495;956901371567495
956901371567495;956901371617495
956902861015404;956902861195553
956903971101817;956903971151817
956903971201817;956903971251817
956903971302586;956903971352586
956903971352586;956903971402586
957209588718944;957209588768944
957377467543294;957377467593294
957377810418624;957377811318892
957531967450611;957531967904121
957605974824304;957605974874304
958185646371196;958185647371196
958345331021160;958346151444032
958539751001672;958539754706992
958575850972192;958575938703897
958869689020246;958869705970246
958894103639785;958894103656916
958980791679603;958980791685603
959264316102926;959264316152926
959707660201391;959707660251391
959850521700806;959850522784337
959850946915718;959850948060331
959852850401998;959852851124563
959852854445052;959852857325180
959863968183552;959863969744935
959908018742846;959908046445145
959963442990212;959963443040212
959963443040212;959963443090212
959963443456908;959963443506908
959963443506908;959963443556908
959985032484971;959985039484971
960095322326210;960095322426210
960287793402222;960287804012813
960342954407863;960342954457863
960391687575121;960391687725121
960415085696737;960415085746737
960452157555031;960452157555032
960559411686697;960559411736697
960615415912947;960615415918482
960618296579667;960618296779667
960799653164528;960799653214528
960806411351790;960806421726083
960822783149137;960822783199137
960957713533651;960957728047514
961009771480594;961009773163090
961076974927263;961076975721923
961278691641757;961278695230127
961357037225859;961357037298899
961392660680580;961392687837487
961419616300805;961419616350805
961419649801475;961419649851475
961475322222554;961475322272554
961525851103614;961525851153614
961525861822562;961525861872562
961525872752744;961525872802744
961525926683056;961525926733056
961526211040719;961526211090719
961526224264926;961526224314926
961526324658812;961526324708812
961526428295333;961526428345333
961526935861398;961526935911398
961527057447846;961527057497846
961527173889386;961527173939386
961527237405052;961527237455052
961540009438094;961540034438094
961598385015727;961598385065727
961756913335385;961756914239233
961776683106483;961776683156483
961776753954151;961776754004151
961776764934504;961776764984504
961804277396067;961804296737651
961827532376166;961827550948290
961848294603585;961848294653585
961924039452756;961924039502756
961924389233452;961924389267944
961924389267944;961924390267944
962215904696133;962215915256898
962327184935056;962327184985056
962392212850865;962392212900865
962801704927577;962801719927577
963117387787290;963117387837290
963215055205791;963215055255791
963241806205985;963241807205985
963433918085788;963433927091567
963504261642771;963504261692771
963504261692771;963504261742771
963504435757511;963504435827511
963606348842706;963606348937762
963700512191602;963700545421602
963725197269021;963725295899021
963887712266650;963887742705343
964017495282054;964017495332054
964017495332054;964017495382054
964357211909275;964357234403299
964681662126067;964681675744443
964923586293326;964923586293327
965017665061248;965017665065373
965248960251712;965248960251713
965450331233522;965450332314098
965892103407309;965892118757309
966006519900003;966006520900003
966018896323014;966018896324310
966058342587554;966058342617183
966183948992014;966183949042014
966243016582018;966243016632018
966300000448318;966300000639409
966491842312284;966491851212283
966499301487887;966499301742803
966577345446264;966577345496264
966712146853175;966712146903175
966737328341579;966737332345169
966737505509414;966737505559414
966767931273336;966767995089336
966855785910228;966855785960228
966855785960228;966855786010228
966977149710781;966977149760781
967206156754504;967206157204500
967551954596514;967551954821514
967608144009564;967608172308892
967739170348031;967739170358888
967739170764276;967739170803418
968051734781141;968051734831141
968051734831141;968051734881141
968051736831141;968051736881141
968051736881141;968051736931141
968051738881141;968051738931141
968051738931141;968051738981141
968051740931141;968051740981141
968051740981141;968051741031141
968191409426230;968191409476230
968431039598302;968431039798302
968684840338100;968684841254497
968797162018417;968797168918423
968807481585572;968807482943883
968946105005000;968946106005000
969069870395830;969069870445830
969478259060032;969478259079508
969534321882164;969534325292493
969676529377456;969676529427456
969966283332557;969966289024868
970002294189807;970002294190385
970087102731937;970087102781937
970087102781937;970087102831937
970087106781937;970087106831937
970087106831937;970087106881937
970087119881937;970087119931937
970087119956937;970087120257198
970087136390762;970087136440762
970087146423880;970087146473880
970087171847485;970087171897485
970087188452058;970087188502058
970222752941942;970222752941943
970441064514812;970441064582067
970441074286724;970441074364812
970441083414812;970441083464809
970948596165094;970948598151320
971062861486170;971062861496170
971075119694497;971075219694497
971082714068173;971082714704920
971426943884764;971426946934861
972180542400481;972180543500481
972245139870000;972245140870000
972725439897047;972725446259047
972918578678027;972919405487027
973064696158460;973064696208460
973111429182031;973111429232031
973111429379088;973111429429088
973426109557929;973426109607929
973426411031271;973426411081271
973428056955471;973428057002528
973428201221968;973428202821363
973476946848277;973476947112785
973478078107773;973478083018165
973488743766318;973488744435018
973602017347951;973602017397951
973602081218638;973602081268638
973602171268638;973602171318638
973602539118394;973602539168394
973632061020225;973632061070225
973638428600000;973638525550000
973702173865825;973702173915825
973796485261152;973796485261153
973843646291790;973843786291790
973863904630580;973863904680580
973864201673602;973864217167330
973916046826021;973916046876021
974102919675175;974102919715175
974310141366026;974310142371144
974690135552500;974690634492500
974746096557404;974746148399875
974804093461985;974804218412937
975076514998407;975076535119478
975082934643483;975082934693483
975252300191197;975252300218625
975373923079603;975373923129603
975390483995082;975390510438076
975524048362504;975524048974048
975680140362972;975680140412972
975680140412972;975680140462972
975680140462972;975680140512972
975680140512972;975680140562972
975885250980216;975885251020216
976113402870945;976113402920945
976142827816632;976142828612866
976194825017708;976194825097708
976201844682500;976201845418564
976221117122500;976221117409087
976250001390644;976250002390644
976311809161943;976311820151857
976358811707180;976358811997207
976453016520967;976453017421800
976463773941296;976464181286508
976483119458238;976483119508238
976504131756929;976504233168970
976550104543452;976550104593452
976550104593452;976550104643452
976756246210962;976756246260962
976801310174191;976801310184191
976804888946502;976804888996502
976920236274238;976920236274239
976971199000765;976971204035565
977128366890023;977128366940023
977128431508517;977128431508518
977128504127730;977128505196767
977256071494774;977256071494775
977286527241269;977286528701341
977342816267129;977342825012828
977568249595369;977568249772737
977578449473135;977578449523135
977602489883437;977602663087364
977611370000000;977611371237224
977625380348908;977625380395964
977705066194372;977705115377817
977782112769389;977782112769390
977782160328615;977782160378615
977839707055215;977839707167565
978080251112430;978080283559025
978220540056106;978220540785160
978576107337733;978576107387733
978634898350000;978634953044329
978754651067320;978754775066375
978802216223084;978802225022030
978842869817983;978842889769300
978844894405000;978844895680000
979029603651634;979029605171176
979054689970358;979054690020358
979203006282108;979203006689817
979203265741661;979203266691660
979307771847389;979307771897389
979307771897389;979307771947389
979327150185454;979327153276508
979408173847698;979408174192510
979484391426772;979484391436772
979569436114141;979569753070197
979780067325000;979780165805000
979785012799208;979785013799208
979797066536957;979797141536957
979891901835051;979891901935051
980024129893477;980024812511848
980042844868970;980042844918970
980203080000000;980203091442508
980297741042406;980297746185493
980298126250369;980298126300369
980298126300369;980298126350369
980387206169640;980387206219640
980467086978967;980467167775001
980518843626370;980518893626370
980731538765258;980731538765259
980731544765258;980731545765258
980731733865258;980731733865259
980731744865258;980731745865258
980830431629902;980830435145294
980830439079424;980830441079424
980830441079424;980830442944816
980834859901135;980834860851134
980906792344000;980906792394000
980906792394000;980906792444000
980910267105825;980910268009673
981199496484652;981199500364652
981416507218641;981416507268641
981448805114755;981448810064754
981541207469245;981541307319245
981544472326140;981544485141401
981545952012910;981545952029155
981545954429155;981545954479155
981564807193271;981564807243271
981846177827410;981846177877410
981854349213018;981854350208635
982140000000000;982140050000000
982157992836647;982157994744419
982389766921437;982389871341437
982446865106282;982447101649965
982513150534999;982513150535268
982554271543155;982554514739963
982650170000000;982650190000000
982657876338745;982658180588725
982673205674306;982673333354599
982719388231579;982719401419894
982719401419894;982719404419894
982818458131945;982818458131946
982818460995636;982818460995637
982818460995637;982818460995638
982818464273417;982818464273418
982818468024138;982818468024139
982818472315013;982818472315014
982851257666266;982851257716266
982851257716266;982851257766266
982851259716266;982851259766266
982851259766266;982851259816266
982851261766266;982851261816266
982851261816266;982851261866266
982851263816266;982851263866266
982851263866266;982851263916266
982851265866266;982851265916266
982851265916266;982851265966266
982854065406677;982854169434031
982891805502536;982891805552536
982932245684676;982932245734676
982945602218309;982945824797525
982980114085606;982980114226343
983110402871834;983110459701797
983155367298703;983155367348703
983200632226453;983200632276453
983243821877998;983243821927998
983243821977998;983243822027998
983243822077998;983243822127998
983243822177998;983243822227998
983266956112644;983266956112645
983266958262647;983266960027649
983267290465863;983267290515863
983267290515863;983267290565863
983267290565863;983267290615863
983345143011669;983345143011670
983345898603875;983345899573790
983497723763346;983497782116873
983508428869273;983508428919273
983549125512950;983549125562950
983561112810792;983561169702081
983600408425139;983600408475139
983720738305636;983720738322857
983736439694993;983736441694993
983778460364911;983778460864911
983829924924318;983829924924319
983922533273176;983922533573437
983922537473437;983922537522859
983965177848338;983965177898338
984030009777424;984030010777424
984059934987624;984059935037624
984107515279697;984107515379697
984140838185740;984140938893810
984155797202667;984155797252667
984219240725129;984219341670901
984333570901959;984333574241295
984370575550786;984370575550787
984521776889275;984521796889275
984600004974277;984600005024277
984654271449463;984654272367498
984675127530771;984675156325675
984675156325675;984675157327024
984721554631582;984721554681582
984856322086693;984856322136693
984856322136693;984856322186693
984869838983666;984870000000000
984952174123856;984952179444003
985027101773865;985027203762930
985039956932275;985039956982275
985146764400458;985146764450458
985215080865090;985215081044059
985433997104654;985433998104654
985510515404741;985510616355032
985532312651137;985532346104780
985534300209908;985534300259908
985556558785938;985556658987477
985584000297238;985584218079286
985598789576771;985598894161479
985613995898936;985614067426869
985768820564773;985768820614773
985768820664773;985768820714773
985768820764773;985768820814773
985768820964773;985768821014773
985790000000000;985794188346667
985818859703977;985819725220545
985845736756593;985845736806593
986060202820885;986060205671602
986084550978211;986084551024359
986132342923863;986132342973863
986203714008752;986203714018752
986336167991469;986337080501792
986362420934144;986362440934144
986494749413020;986494750263019
986573422379332;986573422629331
986689175845758;986689184795758
986796647542201;986796751022219
987013194406655;987013194491655
987055184326249;987055190326249
987072859086290;987072859136290
987072869156656;987072869206656
987072974727373;987072974777373
987073026970939;987073027020939
987073044636953;987073044686953
987073068814419;987073068864419
987073079027502;987073079077502
987073090335225;987073090385225
987073201611203;987073201661203
987073212091599;987073212141599
987073265864550;987073265914550
987073311806367;987073311856367
987073321902358;987073321952358
987073321952358;987073322002358
987073374357095;987073374407095
987073411261216;987073411311216
987073513913854;987073513963854
987074070302013;987074070352013
987074166913418;987074166963418
987074382960111;987074383010111
987074407990993;987074408040993
987074418075272;987074418125272
987074430337800;987074430387800
987074606286985;987074606336985
987074708117321;987074708167321
987074735390216;987074735440216
987074760730920;987074760780920
987074797065608;987074797115608
987168297903240;987168336903240
987171671302322;987171702378532
987399905776712;987399905826712
987399945000367;987399945450367
987624330345550;987624431540599
987641090335451;987641091039759
987660209767593;987660209817593
987741244173294;987741244187998
987966057687217;987966061815366
987968980746506;987968980796506
988021003679262;988021003729262
